name,position,club_id,matchday,is_home,odds_win,odds_draw,odds_lose,final_score
Aleksandar Dragovic,defender,abee2e16-c361-5d60-93ac-437af3739580,16,False,2.24,3.44,3.25,348
Aleksandar Dragovic,defender,abee2e16-c361-5d60-93ac-437af3739580,20,True,1.99,3.78,3.6,162
Aleksandar Dragovic,defender,abee2e16-c361-5d60-93ac-437af3739580,23,True,1.84,3.61,4.37,139
Aleksandar Dragovic,defender,abee2e16-c361-5d60-93ac-437af3739580,31,True,2.28,3.76,2.92,246
Aleksandar Dragovic,defender,abee2e16-c361-5d60-93ac-437af3739580,32,False,1.81,3.8,4.32,171
Aleksandar Dragovic,defender,abee2e16-c361-5d60-93ac-437af3739580,33,True,1.88,3.71,4.12,281
Aleksandar Dragovic,defender,abee2e16-c361-5d60-93ac-437af3739580,34,False,5.45,4.63,1.55,148
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,1,False,24.69,11.59,1.09,66
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,3,False,10.84,6.14,1.26,144
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,4,True,2.82,3.23,2.59,48
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,6,True,3.15,3.61,2.23,15
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,7,False,3.24,3.48,2.21,90
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,9,False,8.36,5.3,1.35,0
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,11,False,3.98,3.6,1.92,83
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,12,True,3.01,3.48,2.33,54
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,13,True,2.23,3.35,3.32,6
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,14,False,4.75,3.87,1.72,83
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,15,True,4.44,4.1,1.73,0
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,18,True,13.48,7.92,1.18,121
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,19,False,3.98,3.54,1.95,33
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,20,True,9.24,5.39,1.33,34
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,22,True,9.24,5.5,1.32,54
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,23,False,6.2,4.57,1.5,44
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,25,False,9.39,5.02,1.35,-9
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,27,False,12.45,6.48,1.23,11
Alessandro Schöpf,midfielder,fd8cfc66-dd84-575a-af56-a5d987ca63e4,32,False,12.63,6.72,1.22,124
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,2,True,2.42,3.53,2.84,38
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,3,False,3.37,3.56,2.14,209
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,8,False,3.45,3.58,2.09,376
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,9,True,3.28,3.78,2.08,300
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,10,False,2.47,3.46,2.83,424
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,11,True,2.43,3.56,2.82,302
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,12,False,4.55,3.88,1.76,244
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,13,True,2.47,3.3,2.94,456
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,14,False,21.74,10.17,1.11,632
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,15,True,3.51,3.92,1.97,388
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,16,False,13.63,7.2,1.2,49
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,17,True,4.03,3.83,1.86,156
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,22,False,5.12,3.96,1.66,102
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,25,True,2.64,3.32,2.72,107
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,27,True,1.8,3.64,4.62,25
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,30,False,2.38,3.29,3.09,-13
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,31,True,8.74,5.81,1.32,187
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,32,False,3.96,4.06,1.83,327
Alexander Hack,defender,e6c49a1f-35e4-5c77-b845-c71eb4dea7ce,33,True,6.61,5.02,1.44,361
Alexander Nübel,goalkeeper,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,33,False,1.32,5.82,8.6,178
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,1,False,2.64,3.48,2.62,340
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,2,True,2.28,3.75,2.96,54
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,3,False,15.23,8.27,1.16,247
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,4,True,2.06,3.81,3.33,167
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,5,False,6.34,4.78,1.47,362
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,6,True,2.64,3.47,2.62,271
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,7,False,2.37,3.54,2.91,170
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,8,True,4.87,4.31,1.64,112
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,9,False,4.34,3.87,1.78,335
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,10,True,2.6,3.36,2.76,71
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,11,False,3.81,3.77,1.92,257
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,12,True,1.76,3.88,4.55,78
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,13,False,2.69,3.42,2.6,222
Alexander Schwolow,goalkeeper,aaa94999-1b29-5f1e-89e8-1a6441933f80,14,True,1.72,3.87,4.75,321
